product_id,product_name,category,brand,price,cost,stock_quantity,weight_kg,rating,review_count,launch_date,is_bestseller,supplier_country
PROD_00661,Multi-lateral background monitoring,Home & Garden,Generic,319.74,222.29,446,9.77,3.0,1000,2022-11-21,False,USA
PROD_00662,Distributed systemic workforce,Beauty,BrandE,110.59,70.06,704,2.94,3.4,541,2025-01-19,False,Japan
PROD_00663,Business-focused secondary conglomeration,Automotive,BrandD,1339.96,804.32,333,7.48,4.7,1808,2022-09-13,True,USA
PROD_00664,Right-sized methodical frame,Electronics,BrandA,1975.78,1476.8,757,3.94,3.3,3116,2023-10-31,False,Germany
PROD_00665,Robust tangible toolset,Clothing,BrandC,218.34,166.32,331,0.22,2.8,407,2024-03-15,False,Japan
PROD_00666,Switchable non-volatile contingency,Books,BrandE,12.88,10.13,919,2.41,1.9,3093,2025-04-01,False,USA
PROD_00667,Right-sized multi-tasking middleware,Sports,BrandA,357.21,225.28,919,3.95,2.5,3179,2023-11-05,False,South Korea
PROD_00668,Future-proofed background functionalities,Home & Garden,BrandC,338.76,213.96,913,7.12,1.0,1234,2024-05-14,False,South Korea
PROD_00669,Focused object-oriented encoding,Home & Garden,BrandB,92.21,67.62,496,4.48,2.8,4659,2025-05-16,False,China
PROD_00670,Centralized incremental hierarchy,Automotive,BrandC,271.43,172.6,96,9.88,3.6,662,2022-09-09,False,China
PROD_00671,Face-to-face encompassing workforce,Automotive,BrandA,1292.98,934.46,499,3.32,1.2,4256,2023-01-07,False,Germany
PROD_00672,Focused real-time throughput,Beauty,BrandE,74.51,47.17,577,6.26,1.1,22,2024-12-21,False,Japan
PROD_00673,Reduced dynamic knowledge user,Electronics,Generic,1597.23,1216.04,702,2.62,2.5,2431,2023-05-07,False,Germany
PROD_00674,Fundamental heuristic core,Home & Garden,Generic,205.66,142.38,389,7.11,3.1,598,2024-06-02,False,Germany
PROD_00675,Triple-buffered reciprocal matrix,Beauty,BrandA,191.51,116.77,963,2.59,2.6,3334,2022-08-29,False,China
PROD_00676,Adaptive global budgetary management,Automotive,BrandA,554.98,351.42,286,1.11,2.7,466,2023-11-07,False,South Korea
PROD_00677,Decentralized scalable forecast,Clothing,BrandD,144.38,112.12,952,0.44,2.3,710,2024-09-10,False,China
PROD_00678,Extended background analyzer,Beauty,BrandE,57.06,37.17,99,9.51,1.7,4657,2023-03-08,False,South Korea
PROD_00679,Self-enabling optimal leverage,Books,BrandA,11.7,7.44,492,8.82,4.8,3713,2023-08-13,True,USA
PROD_00680,Function-based solution-oriented methodology,Beauty,BrandD,46.76,34.05,116,3.41,4.6,2127,2023-02-08,True,South Korea
PROD_00681,Decentralized secondary strategy,Books,BrandB,28.57,20.75,879,2.29,3.2,4331,2024-11-26,False,South Korea
PROD_00682,Cloned 5thgeneration capacity,Automotive,BrandD,1367.77,1016.7,841,6.44,4.9,2637,2025-03-21,True,China
PROD_00683,Operative mission-critical synergy,Clothing,BrandA,135.25,97.85,85,1.37,2.1,4511,2024-04-14,False,South Korea
PROD_00684,Profit-focused exuding productivity,Clothing,Generic,258.93,164.89,85,1.66,2.5,811,2023-05-02,False,Germany
PROD_00685,Cloned bifurcated strategy,Clothing,BrandE,140.42,104.51,275,1.78,4.9,886,2023-06-03,True,China
PROD_00686,Fundamental composite productivity,Electronics,BrandC,1887.97,1281.48,542,3.52,2.1,4496,2025-05-29,False,Germany
PROD_00687,Intuitive encompassing time-frame,Home & Garden,BrandE,334.96,225.48,605,1.26,4.4,2025,2022-12-28,True,Japan
PROD_00688,Future-proofed stable service-desk,Automotive,BrandC,819.04,606.72,816,6.74,4.2,1163,2023-10-29,True,Japan
PROD_00689,User-centric needs-based migration,Clothing,Generic,130.93,87.76,557,0.25,2.4,1787,2024-05-06,False,China
PROD_00690,Public-key static parallelism,Home & Garden,BrandA,379.96,262.48,785,0.63,4.5,541,2023-07-12,True,South Korea
PROD_00691,Expanded transitional moderator,Home & Garden,BrandD,194.56,118.67,207,5.49,2.8,738,2024-12-28,False,Germany
PROD_00692,Optional exuding strategy,Sports,BrandC,585.79,445.5,607,1.9,4.0,2032,2023-04-07,False,Germany
PROD_00693,Proactive clear-thinking encryption,Electronics,Generic,624.74,486.89,518,4.79,4.9,381,2023-03-19,True,China
PROD_00694,Profound web-enabled superstructure,Clothing,BrandB,242.0,153.11,420,1.3,3.1,2234,2023-02-20,False,Japan
PROD_00695,Cloned upward-trending superstructure,Sports,BrandE,59.62,41.54,965,9.06,2.4,4891,2023-09-28,False,China
PROD_00696,Monitored encompassing paradigm,Sports,BrandE,102.82,71.27,471,5.69,3.4,3299,2022-10-28,False,China
PROD_00697,Intuitive 5thgeneration portal,Home & Garden,BrandB,67.47,43.47,489,0.64,2.5,1517,2024-05-17,False,Germany
PROD_00698,Innovative asynchronous projection,Beauty,Generic,183.1,139.14,25,3.17,4.0,607,2023-01-12,False,Germany
PROD_00699,Triple-buffered zero-defect info-mediaries,Clothing,BrandD,181.58,130.15,92,1.18,2.5,4413,2024-09-20,False,China
PROD_00700,Re-contextualized secondary Graphic Interface,Electronics,Generic,703.22,493.61,792,0.4,3.3,4777,2024-07-06,False,USA
PROD_00701,Team-oriented systemic workforce,Electronics,BrandD,1556.92,1187.28,107,2.69,4.2,4929,2023-07-26,True,USA
PROD_00702,Operative mission-critical challenge,Sports,BrandB,548.8,401.45,278,5.0,2.3,1057,2024-08-31,False,China
PROD_00703,Expanded mission-critical info-mediaries,Electronics,BrandD,882.13,530.86,103,2.9,4.3,1576,2023-01-16,True,USA
PROD_00704,Enhanced leadingedge frame,Automotive,Generic,505.58,370.6,959,5.5,4.1,4486,2022-08-30,True,Germany
PROD_00705,Fully-configurable modular Graphical User Interface,Electronics,BrandB,1069.22,645.57,784,1.55,2.9,2721,2023-02-17,False,China
PROD_00706,Centralized composite installation,Clothing,BrandD,194.62,130.94,141,1.48,3.6,3587,2024-12-06,False,Germany
PROD_00707,Assimilated system-worthy throughput,Clothing,Generic,287.11,172.76,808,1.3,2.9,1684,2023-08-01,False,Japan
PROD_00708,Multi-tiered tertiary toolset,Automotive,BrandB,126.1,88.18,444,3.43,3.6,4164,2023-10-23,False,South Korea
PROD_00709,Multi-lateral heuristic synergy,Automotive,BrandC,27.63,20.47,653,3.46,4.6,1464,2022-07-08,True,China
PROD_00710,Devolved human-resource open architecture,Sports,BrandD,683.46,412.86,249,2.59,1.6,1754,2023-03-05,False,South Korea
PROD_00711,User-centric user-facing database,Sports,Generic,755.5,482.3,932,1.47,2.1,1063,2024-02-25,False,China
PROD_00712,Balanced 24hour methodology,Automotive,Generic,1187.62,746.99,436,6.51,4.2,1487,2024-05-26,True,South Korea
PROD_00713,Triple-buffered human-resource superstructure,Home & Garden,BrandE,498.9,377.77,361,3.05,2.2,2119,2024-09-08,False,USA
PROD_00714,Seamless interactive help-desk,Home & Garden,BrandD,45.02,29.99,940,5.24,4.4,272,2022-10-13,True,Germany
PROD_00715,Inverse well-modulated migration,Electronics,BrandC,1414.76,914.83,446,1.27,3.3,2262,2023-01-23,False,South Korea
PROD_00716,Automated systematic extranet,Sports,BrandC,730.05,487.1,182,2.08,3.7,4450,2023-01-30,False,Germany
PROD_00717,Digitized empowering functionalities,Electronics,Generic,1493.61,1154.76,696,2.26,1.7,2817,2022-09-07,False,USA
PROD_00718,Optional bottom-line frame,Home & Garden,BrandC,93.34,62.94,831,1.11,4.2,2469,2025-01-30,True,China
PROD_00719,Programmable encompassing collaboration,Automotive,BrandD,1424.44,1039.22,373,0.79,2.0,3881,2024-02-14,False,Japan
PROD_00720,Universal directional productivity,Automotive,BrandB,1004.3,765.41,834,3.55,4.2,2020,2024-09-12,True,Japan
PROD_00721,Cross-group zero-defect info-mediaries,Home & Garden,BrandB,169.43,134.94,922,6.17,2.7,1895,2024-04-16,False,China
PROD_00722,Polarized dynamic Local Area Network,Home & Garden,BrandE,118.83,82.74,69,1.43,3.9,3780,2023-08-11,False,Japan
PROD_00723,Open-architected heuristic pricing structure,Electronics,BrandC,578.4,419.87,701,0.37,1.8,4959,2024-12-11,False,China
PROD_00724,Multi-layered human-resource extranet,Books,BrandE,40.56,27.68,542,6.96,3.8,3512,2022-12-17,False,Germany
PROD_00725,Grass-roots leadingedge productivity,Beauty,BrandA,55.19,34.68,513,3.47,3.7,1359,2025-01-17,False,Japan
PROD_00726,Multi-channeled holistic superstructure,Beauty,BrandD,157.85,113.73,735,9.1,1.1,4765,2023-05-16,False,South Korea
PROD_00727,Object-based mobile pricing structure,Sports,BrandC,280.55,171.25,933,3.25,3.5,2337,2024-03-22,False,USA
PROD_00728,Triple-buffered holistic application,Clothing,BrandE,41.56,31.7,33,0.58,1.8,2045,2024-09-21,False,South Korea
PROD_00729,Universal radical framework,Books,BrandE,30.6,22.16,361,0.91,3.4,4833,2025-03-25,False,China
PROD_00730,Assimilated web-enabled application,Sports,BrandB,709.62,430.66,913,1.9,2.7,1288,2022-12-19,False,China
PROD_00731,Face-to-face explicit interface,Clothing,BrandC,118.13,73.25,900,1.92,2.6,1143,2023-03-24,False,Germany
PROD_00732,Object-based background ability,Sports,BrandE,17.39,12.33,424,1.92,2.4,1967,2023-01-21,False,Germany
PROD_00733,Assimilated fault-tolerant parallelism,Clothing,BrandA,255.37,179.22,891,0.51,2.7,4084,2024-11-29,False,Japan
PROD_00734,Implemented transitional migration,Beauty,BrandA,44.78,29.33,138,7.05,1.1,4106,2024-09-22,False,China
PROD_00735,Future-proofed multi-tasking methodology,Automotive,BrandD,59.5,36.7,757,9.84,3.1,3129,2023-10-22,False,Japan
PROD_00736,Profound well-modulated core,Home & Garden,BrandC,420.87,260.67,950,7.47,1.0,2034,2023-07-23,False,Germany
PROD_00737,Profit-focused intangible function,Automotive,BrandB,267.36,213.69,438,4.09,4.4,1745,2024-08-06,True,China
PROD_00738,Quality-focused multi-tasking utilization,Clothing,BrandE,217.0,150.46,342,1.26,1.1,2985,2022-10-16,False,South Korea
PROD_00739,Progressive optimizing encoding,Books,BrandD,44.34,32.96,429,3.14,4.1,4538,2023-05-19,True,Japan
PROD_00740,Synchronized impactful open system,Home & Garden,BrandE,75.09,56.13,360,7.7,4.4,2174,2024-02-07,True,USA
PROD_00741,Assimilated 6thgeneration hardware,Beauty,BrandE,115.32,85.65,208,7.92,1.2,601,2023-07-26,False,China
PROD_00742,User-friendly neutral system engine,Automotive,Generic,1089.93,660.29,897,3.78,1.2,4639,2024-10-17,False,USA
PROD_00743,Multi-channeled encompassing process improvement,Clothing,BrandB,266.14,205.17,533,1.69,4.5,4569,2023-07-27,True,Japan
PROD_00744,Business-focused secondary data-warehouse,Books,BrandB,40.56,25.22,711,2.42,4.5,306,2022-08-05,True,Germany
PROD_00745,Networked human-resource help-desk,Electronics,BrandD,473.41,335.58,726,2.2,1.6,488,2023-02-08,False,South Korea
PROD_00746,Universal fault-tolerant success,Electronics,BrandC,454.98,274.2,484,1.35,2.5,3422,2024-11-21,False,Japan
PROD_00747,Organized zero tolerance workforce,Sports,Generic,474.62,330.42,680,7.78,1.8,4381,2022-08-20,False,Germany
PROD_00748,Visionary demand-driven interface,Beauty,BrandB,100.66,72.77,128,9.29,3.6,763,2024-09-27,False,Japan
PROD_00749,Realigned exuding secured line,Home & Garden,BrandE,215.04,163.03,108,0.3,3.3,2408,2024-08-21,False,South Korea
PROD_00750,Operative didactic secured line,Clothing,Generic,115.02,85.46,49,1.99,4.3,507,2022-09-24,True,USA
PROD_00751,Devolved eco-centric alliance,Beauty,BrandC,15.55,10.46,343,6.43,4.9,1871,2025-06-14,True,Japan
PROD_00752,De-engineered next generation contingency,Automotive,BrandE,622.07,394.48,447,1.73,4.3,2680,2023-04-15,True,USA
PROD_00753,Intuitive system-worthy neural-net,Books,BrandB,20.56,16.39,696,7.24,3.2,4344,2025-06-09,False,Japan
PROD_00754,Decentralized contextually-based neural-net,Home & Garden,BrandC,120.29,73.55,255,3.3,1.7,211,2022-09-15,False,China
PROD_00755,Sharable needs-based initiative,Automotive,BrandC,1275.38,796.9,753,1.95,3.7,2223,2024-03-01,False,China
PROD_00756,Inverse leadingedge migration,Clothing,BrandB,156.67,103.39,955,0.38,4.9,397,2023-05-06,True,Germany
PROD_00757,Multi-channeled fresh-thinking protocol,Clothing,BrandE,220.19,139.47,768,0.3,2.3,4583,2024-10-17,False,Germany
PROD_00758,Configurable composite alliance,Beauty,BrandE,172.98,121.58,185,7.25,1.8,3926,2024-02-24,False,Germany
PROD_00759,Team-oriented interactive challenge,Clothing,BrandE,50.32,37.24,447,0.82,3.0,3675,2023-12-09,False,Germany
PROD_00760,Re-contextualized homogeneous flexibility,Home & Garden,BrandD,55.98,35.67,556,4.73,1.1,19,2022-11-07,False,Japan
PROD_00761,Seamless multimedia time-frame,Electronics,Generic,866.04,610.38,543,4.85,2.8,2595,2024-06-14,False,Japan
PROD_00762,Advanced contextually-based model,Clothing,BrandC,63.31,50.33,512,1.45,4.0,4894,2022-11-23,False,Japan
PROD_00763,Quality-focused object-oriented paradigm,Sports,BrandE,98.27,62.83,952,0.53,4.2,3144,2023-10-10,True,USA
PROD_00764,Triple-buffered client-server benchmark,Sports,BrandD,244.49,180.99,768,2.56,4.7,337,2024-02-14,True,USA
PROD_00765,Progressive scalable process improvement,Sports,BrandC,367.82,254.37,359,0.97,1.4,520,2022-11-11,False,USA
PROD_00766,Devolved bi-directional middleware,Clothing,BrandB,237.11,165.3,338,1.2,3.5,2133,2023-11-18,False,Japan
PROD_00767,Vision-oriented intangible framework,Clothing,Generic,122.13,80.47,260,0.76,3.8,4536,2022-12-08,False,China
PROD_00768,Fundamental executive benchmark,Automotive,BrandC,423.21,337.64,134,7.52,2.7,830,2024-06-11,False,USA
PROD_00769,Distributed 6thgeneration system engine,Clothing,BrandE,74.24,57.04,291,0.86,4.5,2168,2024-06-01,True,Japan
PROD_00770,Adaptive 6thgeneration database,Home & Garden,BrandC,403.19,284.11,734,2.69,1.5,3601,2023-04-22,False,China
PROD_00771,Organized motivating structure,Clothing,BrandC,21.33,14.38,773,1.89,4.0,1476,2022-07-09,False,Japan
PROD_00772,Exclusive executive benchmark,Home & Garden,BrandE,334.09,220.97,636,6.45,4.6,4619,2025-01-10,True,Germany
PROD_00773,Polarized 3rdgeneration migration,Home & Garden,BrandA,233.38,144.22,464,3.3,4.9,2428,2025-03-17,True,China
PROD_00774,User-centric coherent definition,Electronics,BrandC,1004.98,620.18,546,0.91,3.0,2139,2022-11-13,False,Germany
PROD_00775,Pre-emptive context-sensitive definition,Automotive,BrandE,647.55,499.37,560,9.91,2.7,1329,2023-11-06,False,USA
PROD_00776,Integrated asymmetric standardization,Books,BrandC,14.07,10.47,908,6.61,4.3,2440,2024-05-02,True,China
PROD_00777,Innovative real-time archive,Beauty,Generic,131.08,103.58,714,4.95,2.5,4930,2023-12-29,False,China
PROD_00778,Automated scalable functionalities,Books,BrandB,36.91,27.01,851,8.88,4.7,2578,2023-05-19,True,Germany
PROD_00779,Multi-channeled cohesive initiative,Clothing,Generic,124.95,80.25,449,1.76,4.2,3755,2024-12-30,True,China
PROD_00780,Multi-channeled executive neural-net,Electronics,BrandE,1763.01,1225.24,820,0.7,1.0,3433,2025-01-09,False,USA
PROD_00781,Grass-roots methodical functionalities,Sports,BrandA,215.1,136.91,699,9.11,2.9,4483,2024-01-11,False,USA
PROD_00782,Pre-emptive intangible interface,Home & Garden,BrandA,268.93,176.14,976,2.21,3.2,361,2023-11-03,False,Japan
PROD_00783,Sharable system-worthy definition,Automotive,BrandA,1248.96,752.24,807,4.68,4.1,2260,2024-09-05,True,USA
PROD_00784,Centralized client-driven standardization,Beauty,BrandA,165.89,131.3,552,2.3,1.1,2626,2023-07-22,False,China
PROD_00785,Cloned impactful throughput,Beauty,BrandD,71.2,44.02,408,0.21,2.9,17,2025-04-24,False,China
PROD_00786,Up-sized human-resource protocol,Clothing,BrandE,194.01,123.72,380,1.29,2.6,86,2024-03-31,False,Japan
PROD_00787,Enhanced real-time application,Clothing,BrandA,87.58,60.58,963,0.66,3.5,2529,2023-04-11,False,South Korea
PROD_00788,Reverse-engineered hybrid migration,Automotive,BrandC,912.45,565.22,218,9.76,1.3,388,2024-03-01,False,China
PROD_00789,Synergistic 6thgeneration paradigm,Sports,BrandC,535.07,421.23,993,7.32,1.0,4986,2022-11-13,False,Japan
PROD_00790,Total 3rdgeneration website,Automotive,Generic,947.22,569.73,574,9.28,1.8,2717,2023-11-06,False,Japan
PROD_00791,Cross-group full-range installation,Home & Garden,BrandB,408.45,321.99,401,0.77,1.7,1355,2023-07-09,False,Germany
PROD_00792,Multi-lateral static structure,Automotive,BrandA,1026.96,717.59,697,0.51,4.9,4053,2023-01-12,True,Japan
PROD_00793,Open-source 3rdgeneration focus group,Beauty,BrandC,191.35,120.19,29,2.35,2.5,2877,2023-09-11,False,USA
PROD_00794,Reduced reciprocal synergy,Automotive,BrandE,965.97,765.7,268,4.94,3.2,4204,2023-08-08,False,Germany
PROD_00795,Right-sized explicit application,Beauty,Generic,25.76,17.93,741,8.1,4.8,4657,2022-12-24,True,South Korea
PROD_00796,Exclusive foreground orchestration,Home & Garden,BrandE,365.26,251.99,912,1.07,1.4,4573,2024-05-05,False,USA
PROD_00797,Multi-tiered eco-centric budgetary management,Beauty,BrandD,182.92,132.97,668,4.29,2.7,3255,2023-02-02,False,Japan
PROD_00798,Optimized composite utilization,Books,BrandB,5.61,3.59,725,6.36,5.0,405,2023-01-03,True,Germany
PROD_00799,Distributed upward-trending framework,Beauty,Generic,180.69,133.06,70,0.95,2.6,255,2024-04-20,False,Japan
PROD_00800,Virtual composite alliance,Home & Garden,BrandE,355.2,277.27,591,7.34,1.5,4054,2022-10-10,False,Japan
PROD_00801,Switchable content-based matrix,Automotive,BrandB,358.17,268.02,879,7.12,3.8,4551,2023-03-18,False,Japan
PROD_00802,Devolved encompassing moratorium,Home & Garden,BrandE,344.17,208.42,67,9.13,3.4,2658,2023-02-06,False,China
PROD_00803,Proactive fault-tolerant collaboration,Automotive,BrandE,311.06,233.03,475,3.76,4.2,358,2025-01-23,True,Germany
PROD_00804,Self-enabling analyzing superstructure,Beauty,BrandB,186.03,141.34,628,3.63,1.3,1056,2025-01-26,False,South Korea
PROD_00805,Fully-configurable 5thgeneration budgetary management,Beauty,BrandA,34.98,26.69,90,7.73,4.3,3330,2024-07-22,True,USA
PROD_00806,Distributed motivating extranet,Beauty,BrandA,104.86,79.96,526,2.29,2.2,1916,2025-03-09,False,USA
PROD_00807,Ameliorated real-time orchestration,Electronics,BrandA,1430.13,1128.38,99,4.81,2.9,939,2023-10-15,False,South Korea
PROD_00808,Re-contextualized regional hardware,Beauty,BrandC,63.54,41.84,860,4.63,2.1,3544,2023-02-13,False,China
PROD_00809,Advanced neutral knowledge user,Automotive,BrandB,989.17,781.22,624,9.81,3.2,4756,2023-01-08,False,Germany
PROD_00810,Assimilated analyzing secured line,Books,BrandE,8.19,5.04,373,7.08,2.1,3693,2023-06-05,False,USA
PROD_00811,Integrated leadingedge adapter,Automotive,BrandE,858.13,684.68,162,7.25,1.5,1155,2024-11-05,False,South Korea
PROD_00812,Digitized national encryption,Clothing,BrandA,34.29,22.32,683,1.1,1.2,36,2022-10-14,False,Germany
PROD_00813,Fundamental neutral structure,Electronics,BrandE,913.92,641.97,252,4.58,2.2,3488,2023-01-16,False,Germany
PROD_00814,Customizable background hardware,Electronics,Generic,1835.26,1353.49,858,4.08,4.9,397,2023-11-29,True,Japan
PROD_00815,Multi-channeled executive hub,Beauty,BrandC,117.55,73.66,300,4.06,2.6,1414,2022-08-29,False,Japan
PROD_00816,Stand-alone value-added middleware,Books,BrandD,43.85,30.88,294,9.31,1.5,2685,2025-06-06,False,Japan
PROD_00817,Distributed modular hub,Clothing,BrandE,48.12,31.39,181,1.2,3.5,3184,2023-02-02,False,Japan
PROD_00818,Inverse didactic success,Sports,Generic,652.48,453.08,674,3.89,3.0,689,2025-02-10,False,USA
PROD_00819,Polarized intangible encoding,Books,BrandB,32.0,19.68,306,2.22,1.5,4116,2023-02-19,False,Japan
PROD_00820,Total content-based infrastructure,Home & Garden,BrandD,225.28,143.25,553,4.34,1.3,1849,2024-04-28,False,Japan
PROD_00821,Focused scalable array,Sports,BrandC,494.0,351.2,145,0.12,4.9,3303,2022-10-22,True,Germany
PROD_00822,Fundamental fresh-thinking collaboration,Home & Garden,BrandA,23.13,17.35,133,9.83,3.7,1686,2023-05-26,False,USA
PROD_00823,Re-contextualized solution-oriented neural-net,Electronics,BrandD,1816.38,1257.48,78,0.3,2.5,1954,2023-11-11,False,USA
PROD_00824,Distributed intermediate knowledgebase,Beauty,BrandC,21.72,14.47,808,3.35,2.8,2004,2023-08-25,False,China
PROD_00825,Programmable user-facing function,Beauty,BrandB,80.69,64.23,944,3.02,4.7,1799,2023-12-06,True,China
PROD_00826,Down-sized asymmetric instruction set,Home & Garden,BrandD,186.94,136.3,694,1.94,1.5,4416,2024-07-10,False,Japan
PROD_00827,Fully-configurable local solution,Automotive,BrandE,255.58,201.44,751,7.17,3.6,1955,2023-09-10,False,Germany
PROD_00828,Reverse-engineered regional synergy,Home & Garden,BrandA,234.58,183.95,844,3.85,3.5,4003,2022-07-21,False,Japan
PROD_00829,Monitored dynamic flexibility,Clothing,BrandB,241.65,179.19,858,1.33,3.6,3527,2024-03-26,False,Germany
PROD_00830,Assimilated full-range middleware,Sports,BrandB,414.76,250.44,308,5.27,3.1,2145,2022-11-03,False,South Korea
PROD_00831,Cloned explicit info-mediaries,Books,BrandE,48.91,38.89,34,2.77,2.4,1672,2024-02-14,False,Japan
PROD_00832,User-friendly regional concept,Home & Garden,BrandD,455.36,312.02,198,4.32,4.4,3455,2023-05-06,True,USA
PROD_00833,Intuitive directional product,Clothing,BrandA,31.28,24.76,362,0.94,2.7,2065,2023-08-08,False,China
PROD_00834,Profound zero-defect access,Books,BrandE,40.74,29.71,552,2.24,2.6,4287,2023-08-21,False,Germany
PROD_00835,Pre-emptive content-based system engine,Automotive,BrandC,127.62,93.09,504,4.5,3.2,1845,2023-08-14,False,Japan
PROD_00836,Object-based well-modulated middleware,Home & Garden,BrandC,159.57,125.33,58,2.93,1.7,3062,2025-07-03,False,Germany
PROD_00837,Open-architected web-enabled support,Automotive,Generic,178.4,111.63,626,6.9,4.7,2182,2025-03-23,True,China
PROD_00838,Upgradable tertiary methodology,Beauty,BrandC,171.51,108.38,174,0.73,4.9,4689,2024-01-06,True,USA
PROD_00839,Ameliorated encompassing strategy,Books,BrandE,37.37,22.65,70,6.49,3.0,671,2022-10-27,False,China
PROD_00840,Assimilated high-level function,Automotive,Generic,40.32,31.34,283,5.88,4.6,3371,2023-09-24,True,Germany
PROD_00841,Stand-alone impactful approach,Beauty,BrandA,25.76,16.64,99,4.95,4.8,4972,2022-07-26,True,USA
PROD_00842,Synergized human-resource standardization,Automotive,BrandE,1244.71,866.9,61,6.21,4.2,2113,2023-09-16,True,South Korea
PROD_00843,Profit-focused hybrid core,Sports,Generic,40.72,28.24,437,2.45,3.4,2212,2023-11-22,False,China
PROD_00844,Customer-focused secondary capacity,Home & Garden,BrandD,241.42,162.54,986,9.69,1.7,3817,2023-12-29,False,USA
PROD_00845,Progressive 4thgeneration standardization,Automotive,BrandC,322.42,206.15,19,3.63,2.4,509,2022-10-12,False,China
PROD_00846,Programmable content-based extranet,Home & Garden,BrandE,360.01,230.04,256,8.99,2.4,2282,2022-07-15,False,China
PROD_00847,Switchable needs-based benchmark,Books,Generic,48.14,36.35,107,2.41,4.1,2082,2025-02-17,True,Germany
PROD_00848,Compatible disintermediate help-desk,Automotive,BrandC,86.65,53.41,297,2.38,2.5,1493,2024-10-28,False,China
PROD_00849,Operative clear-thinking projection,Electronics,BrandC,1912.72,1501.6,154,2.57,5.0,2283,2023-08-23,True,Japan
PROD_00850,Programmable high-level frame,Beauty,BrandD,196.3,140.73,248,4.1,2.8,1728,2022-09-18,False,Germany
PROD_00851,Horizontal bifurcated strategy,Clothing,BrandE,77.06,52.23,537,1.91,2.9,1108,2023-07-03,False,USA
PROD_00852,User-friendly regional service-desk,Electronics,BrandE,419.66,273.28,144,1.11,4.6,1296,2023-11-18,True,USA
PROD_00853,Stand-alone secondary intranet,Home & Garden,BrandC,364.45,284.08,757,5.51,3.9,4231,2024-03-09,False,Germany
PROD_00854,Triple-buffered neutral installation,Sports,Generic,329.61,216.67,184,2.79,4.7,4201,2023-07-26,True,USA
PROD_00855,Secured full-range matrix,Clothing,BrandE,205.65,135.26,921,1.18,2.1,3982,2025-04-09,False,South Korea
PROD_00856,Ameliorated asymmetric system engine,Electronics,BrandD,1258.17,796.48,795,4.23,3.9,4189,2025-06-03,False,USA
PROD_00857,Implemented transitional service-desk,Books,Generic,6.66,4.85,13,4.67,3.7,939,2022-09-03,False,China
PROD_00858,Optional demand-driven emulation,Automotive,Generic,1498.53,1030.94,624,9.31,4.9,4634,2024-09-09,True,South Korea
PROD_00859,Ergonomic holistic architecture,Electronics,BrandB,1882.12,1396.09,570,0.81,4.9,911,2023-05-28,True,USA
PROD_00860,Reduced systemic application,Sports,BrandE,430.38,329.69,862,9.6,4.0,4644,2024-02-27,False,USA
PROD_00861,Vision-oriented leadingedge utilization,Home & Garden,BrandD,447.98,282.75,194,5.17,4.5,108,2022-11-03,True,USA
PROD_00862,Visionary 5thgeneration initiative,Electronics,BrandC,174.72,111.41,584,3.75,2.1,3827,2022-09-15,False,USA
PROD_00863,Switchable bandwidth-monitored moderator,Automotive,BrandA,1077.26,649.42,583,7.17,4.4,1041,2025-06-20,True,Japan
PROD_00864,Ameliorated analyzing capacity,Books,BrandA,19.24,12.5,644,9.37,4.8,3188,2023-12-12,True,China
PROD_00865,Profit-focused needs-based attitude,Electronics,BrandB,1136.01,856.3,369,0.25,2.5,3055,2024-09-29,False,China
PROD_00866,Configurable discrete interface,Beauty,Generic,129.48,96.49,8,1.46,3.4,2927,2024-04-05,False,Japan
PROD_00867,Synergized optimizing moratorium,Sports,BrandA,32.8,24.45,326,6.72,4.6,2541,2023-11-09,True,Germany
PROD_00868,Organized optimal application,Automotive,BrandD,880.74,672.55,850,9.56,1.1,4510,2023-02-23,False,South Korea
PROD_00869,User-friendly logistical instruction set,Home & Garden,BrandE,314.76,218.45,181,9.3,3.7,1509,2024-01-14,False,USA
PROD_00870,Universal radical standardization,Home & Garden,BrandB,31.24,18.75,972,8.78,2.1,3591,2024-08-29,False,Japan
PROD_00871,Programmable intermediate core,Clothing,Generic,218.91,136.06,436,1.59,3.5,492,2025-07-04,False,Germany
PROD_00872,Switchable coherent moderator,Clothing,Generic,148.71,97.28,244,0.83,1.9,1833,2023-11-28,False,Japan
PROD_00873,Assimilated dynamic emulation,Beauty,BrandE,159.88,112.68,436,2.44,4.0,1940,2024-04-14,False,Japan
PROD_00874,Distributed holistic alliance,Home & Garden,BrandD,222.54,137.19,924,5.48,1.5,1220,2023-11-05,False,South Korea
PROD_00875,Down-sized asynchronous artificial intelligence,Sports,Generic,658.82,408.74,953,5.07,2.1,3968,2024-06-22,False,Japan
PROD_00876,Fully-configurable 4thgeneration task-force,Beauty,BrandA,20.61,14.69,358,5.6,3.6,4149,2023-10-08,False,Germany
PROD_00877,Synergistic value-added Graphic Interface,Beauty,BrandC,15.42,10.42,315,6.44,2.1,2746,2023-08-04,False,USA
PROD_00878,Seamless homogeneous Internet solution,Sports,BrandB,735.6,462.31,585,6.66,2.9,4515,2024-03-05,False,Germany
PROD_00879,Virtual regional attitude,Books,BrandC,18.63,13.66,30,6.02,2.5,3130,2025-01-04,False,Japan
PROD_00880,Fundamental 4thgeneration installation,Electronics,BrandB,195.88,120.69,836,4.63,2.7,3956,2023-09-18,False,Japan
